,index,Year,Firm,ESG controversy score,Governance controversy score,Score - Emission Reduction/Biodiversity Controversies (Inactive),Score - Product Innovation/Product Impact Controversies (Inactive),Score - Resource Reduction/Environment Impact Controversy (Inactive),Score - Client Loyalty/Anti-competition Controversy (Inactive),Score - Community/Bribery Corruption Fraud Controversies (Inactive),Score - Community/Critical Countries-Indigenous Controversy (Inactive),Score - Community/Public Health Controversies (Inactive),Score - Diversity and Opportunity/Diversity Controversies (Inactive),Score - Employment Quality/Wages Work Condition Controversy (Inactive),Score - Health & Safety/Health & Safety Controversies (Inactive),Score - Human Rights/Child Labor Controversies (Inactive),Score - Human Rights/Freedom of Association Controversies (Inactive),Score - Human Rights/Human Rights Controversies (Inactive),Score - Product Responsibility/Customer Controversies (Inactive),Score - Product Responsibility/Social Exclusion Controversy (Inactive),Score - Compensation Policy/Compensation Controversies (Inactive),Score - Shareholder Loyalty/Accounting Controversies (Inactive),Score - Shareholder Loyalty/Insider Dealings Controversies (Inactive),Score - Shareholder Rights/Shareholder Controversies (Inactive),mv,mc,tobin,roe,oia,ois,esg_score,assets,roa,sg,lev,div,ind,country
732,0.7299270072992701,2017,PZ CUSSONS,0.12312713247292684,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.0,0.0,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.0006005787775102005,0.0004926316157475189,0.031529034140647796,0.4761369520051908,0.30482957876628675,0.24743026776162771,0.408695652173913,8.839401947797125e-05,0.37963743676222594,0.00043662758332112646,0.3104679802955665,0.05977859778597786,48,GB
733,0.7308394160583942,2017,PZU GROUP,0.807150274439994,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.012218596166348983,0.012254384166204248,0.017026553837175374,0.4770807253947136,0.28638354355527085,0.24812532640025295,0.7175120772946859,0.02384394038025646,0.3689397133220911,0.0006202194543624125,0.06588669950738915,0.15375153751537515,107,PL
734,0.7317518248175182,2017,QIAGEN (FRA),0.7712505562972851,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.0027681996518133076,0.001960865342262702,0.037292092208929095,0.4731024583986001,0.2935231588232377,0.24774738624172948,0.8985507246376812,0.0003158580706469419,0.36930860033726814,0.0004553187547350399,0.4334975369458128,0.0,157,DE
735,0.7326642335766423,2017,QINETIQ GROUP,0.9648420115709835,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.0006321134368371213,0.0005266225145871945,0.03460752845053983,0.48419834970736475,0.3104758167883536,0.2475230832255685,0.523671497584541,7.31251365770397e-05,0.4019287521079258,0.00045977553040064457,0.0,0.054366543665436654,44,GB
736,0.7354014598540146,2017,RAIFFEISEN BANK INTL.,0.1780151312861593,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.0,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.002191871435541164,0.0033351558086022214,0.015086081120513569,0.47388893622320244,0.2842230208679084,0.24842897176536122,0.6543478260869564,0.0102370477868978,0.3671743254637437,0.0004894722090704389,0.29741379310344823,0.0,102,AT
737,0.7363138686131386,2017,RANDSTAD,0.8325174306482717,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.004069212709122555,0.003148798255661297,0.030142982200175084,0.47669076347334827,0.305851675771396,0.24633669095151714,0.772463768115942,0.0007067307073627656,0.3828783726812816,0.0005002048525100583,0.17857142857142855,0.07896678966789668,134,NL
738,0.7372262773722628,2017,RANK GROUP,0.8712357217030113,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.00031508295399220343,0.00030572983123496164,0.029355121097169538,0.4776738607541012,0.3124489155031284,0.247313333668546,0.41292270531400965,5.38457079687632e-05,0.3885170741989882,0.0004424486780680387,0.15751231527093593,0.08191881918819188,100,GB
739,0.7381386861313869,2017,RATIONAL,0.8522474410324876,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.002089519864613577,0.002050659847035553,0.13831339363875111,0.4826286710490959,0.37124221638196025,0.24915517379319693,0.5572463768115942,4.246788835485952e-05,0.433389544688027,0.0005093457903548189,0.03115763546798029,0.04255842558425584,57,DE
740,0.7390510948905109,2017,RATOS B,0.8446817979528259,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.004510919056512418,0.003844172297136304,0.022629121680770355,0.4706840390879479,0.2903095532509598,0.24633162787182636,0.4648550724637681,0.0018833596180998927,0.369018760539629,0.00040415678918600677,0.33891625615763543,0.18007380073800738,104,SE
741,0.739963503649635,2017,REACH,0.8884438510606735,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.00011777021638597623,6.953097170751421e-05,0.016457543040560258,0.4760681351955381,0.30685152187398074,0.24826062416391298,0.5927536231884057,9.654399421406925e-05,0.3772660202360877,0.00038601134540461633,0.024137931034482755,0.12177121771217712,84,GB
